ANO,MES,ESTADO,REGIAO,CONSUMO_T
2019,SET,ACRE,NORTE,15253
2019,SET,AMAZONAS,NORTE,46239
2019,SET,RORAIMA,NORTE,9422
2019,SET,PARÁ,NORTE,120188
2019,SET,AMAPÁ,NORTE,13110
2019,SET,TOCANTINS,NORTE,32647
2019,SET,AJUSTES,NORTE,19500
2019,SET,MARANHÃO,NORDESTE,67010
2019,SET,PIAUÍ,NORDESTE,64741
2019,SET,CEARÁ,NORDESTE,140298
2019,SET,RIO GRANDE DO NORTE,NORDESTE,52511
2019,SET,PARAÍBA,NORDESTE,61329
2019,SET,PERNAMBUCO,NORDESTE,134634
2019,SET,ALAGOAS,NORDESTE,32582
2019,SET,SERGIPE,NORDESTE,39045
2019,SET,BAHIA,NORDESTE,285535
2019,SET,AJUSTES,NORDESTE,150700
2019,SET,MINAS GERAIS,SUDESTE,543982
2019,SET,ESPÍRITO SANTO,SUDESTE,97530
2019,SET,RIO DE JANEIRO,SUDESTE,225410
2019,SET,SÃO PAULO,SUDESTE,906956
2019,SET,AJUSTES,SUDESTE,344000
2019,SET,PARANÁ,SUL,316188
2019,SET,SANTA CATARINA,SUL,284550
2019,SET,RIO GRANDE DO SUL,SUL,230086
2019,SET,AJUSTES,SUL,5000
2019,SET,MATO GROSSO DO SUL,CENTRO-OESTE,79287
2019,SET,MATO GROSSO,CENTRO-OESTE,140357
2019,SET,GOIÁS,CENTRO-OESTE,218141
2019,SET,DISTRITO FEDERAL,CENTRO-OESTE,60822
2019,OUT,RONDÔNIA,NORTE,38489
2019,OUT,ACRE,NORTE,16531
2019,OUT,AMAZONAS,NORTE,51066
2019,OUT,RORAIMA,NORTE,11160
2019,OUT,PARÁ,NORTE,131620
2019,OUT,AMAPÁ,NORTE,13195
2019,OUT,TOCANTINS,NORTE,39065
2019,OUT,AJUSTES,NORTE,21000
2019,OUT,MARANHÃO,NORDESTE,81128
2019,OUT,PIAUÍ,NORDESTE,71269
2019,OUT,CEARÁ,NORDESTE,168407
2019,OUT,RIO GRANDE DO NORTE,NORDESTE,59472
2019,OUT,PARAÍBA,NORDESTE,81988
2019,OUT,PERNAMBUCO,NORDESTE,189040
2019,OUT,ALAGOAS,NORDESTE,42703
2019,OUT,SERGIPE,NORDESTE,45213
2019,OUT,BAHIA,NORDESTE,328259
2019,OUT,AJUSTES,NORDESTE,112000
2019,OUT,MINAS GERAIS,SUDESTE,614074
2019,OUT,ESPÍRITO SANTO,SUDESTE,99651
2019,OUT,RIO DE JANEIRO,SUDESTE,252849
2019,OUT,SÃO PAULO,SUDESTE,980948
2019,OUT,AJUSTES,SUDESTE,336000
2019,OUT,PARANÁ,SUL,346214
2019,OUT,SANTA CATARINA,SUL,307576
2019,OUT,RIO GRANDE DO SUL,SUL,233136
2019,OUT,AJUSTES,SUL,5000
2019,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,81855
2019,OUT,MATO GROSSO,CENTRO-OESTE,152769
2019,OUT,GOIÁS,CENTRO-OESTE,234939
2019,OUT,DISTRITO FEDERAL,CENTRO-OESTE,65182
2019,NOV,RONDÔNIA,NORTE,35591
2019,NOV,ACRE,NORTE,15206
2019,NOV,AMAZONAS,NORTE,51684
2019,NOV,RORAIMA,NORTE,10491
2019,NOV,PARÁ,NORTE,125374
2019,NOV,AMAPÁ,NORTE,10053
2019,NOV,TOCANTINS,NORTE,36180
2019,NOV,AJUSTES,NORTE,19000
2019,NOV,MARANHÃO,NORDESTE,81737
2019,NOV,PIAUÍ,NORDESTE,67631
2019,NOV,CEARÁ,NORDESTE,163615
2019,NOV,RIO GRANDE DO NORTE,NORDESTE,54022
2019,NOV,PARAÍBA,NORDESTE,79341
2019,NOV,PERNAMBUCO,NORDESTE,166406
2019,NOV,ALAGOAS,NORDESTE,38584
2019,NOV,SERGIPE,NORDESTE,42237
2019,NOV,BAHIA,NORDESTE,298078
2019,NOV,AJUSTES,NORDESTE,109000
2019,NOV,MINAS GERAIS,SUDESTE,557419
2019,NOV,ESPÍRITO SANTO,SUDESTE,76710
2019,NOV,RIO DE JANEIRO,SUDESTE,226618
2019,NOV,SÃO PAULO,SUDESTE,872046
2019,NOV,AJUSTES,SUDESTE,311000
2019,NOV,PARANÁ,SUL,323401
2019,NOV,SANTA CATARINA,SUL,281317
2019,NOV,RIO GRANDE DO SUL,SUL,233800
2019,NOV,AJUSTES,SUL,4000
2019,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,77495
2019,NOV,MATO GROSSO,CENTRO-OESTE,124038
2019,NOV,GOIÁS,CENTRO-OESTE,199619
2019,NOV,DISTRITO FEDERAL,CENTRO-OESTE,51282
2019,DEZ,RONDÔNIA,NORTE,27530
2019,DEZ,ACRE,NORTE,10160
2019,DEZ,AMAZONAS,NORTE,44907
2019,DEZ,RORAIMA,NORTE,10225
2019,DEZ,PARÁ,NORTE,115811
2019,DEZ,AMAPÁ,NORTE,12274
2019,DEZ,TOCANTINS,NORTE,28749
2019,DEZ,AJUSTES,NORTE,18000
2019,DEZ,MARANHÃO,NORDESTE,76841
2019,DEZ,PIAUÍ,NORDESTE,62845
2019,DEZ,CEARÁ,NORDESTE,155070
2019,DEZ,RIO GRANDE DO NORTE,NORDESTE,49791
2019,DEZ,PARAÍBA,NORDESTE,76646
2019,DEZ,PERNAMBUCO,NORDESTE,155456
2019,DEZ,ALAGOAS,NORDESTE,36503
2019,DEZ,SERGIPE,NORDESTE,39732
2019,DEZ,BAHIA,NORDESTE,264838
2019,DEZ,AJUSTES,NORDESTE,108000
2019,DEZ,MINAS GERAIS,SUDESTE,412582
2019,DEZ,ESPÍRITO SANTO,SUDESTE,75456
2019,DEZ,RIO DE JANEIRO,SUDESTE,190993
2019,DEZ,SÃO PAULO,SUDESTE,692232
2019,DEZ,AJUSTES,SUDESTE,309000
2019,DEZ,PARANÁ,SUL,238466
2019,DEZ,SANTA CATARINA,SUL,226233
2019,DEZ,RIO GRANDE DO SUL,SUL,223214
2019,DEZ,AJUSTES,SUL,4000
2019,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,56612
2019,DEZ,MATO GROSSO,CENTRO-OESTE,95054
2019,DEZ,GOIÁS,CENTRO-OESTE,168797
2019,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,43554
2020,JAN,RONDÔNIA,NORTE,36086
2020,JAN,ACRE,NORTE,13188
2020,JAN,AMAZONAS,NORTE,45294
2020,JAN,RORAIMA,NORTE,11124
2020,JAN,PARÁ,NORTE,114742
2020,JAN,AMAPÁ,NORTE,11120
2020,JAN,TOCANTINS,NORTE,33038
2020,JAN,AJUSTES,NORTE,17000
2020,JAN,MARANHÃO,NORDESTE,70502
2020,JAN,PIAUÍ,NORDESTE,60582
2020,JAN,CEARÁ,NORDESTE,149245
2020,JAN,RIO GRANDE DO NORTE,NORDESTE,60438
2020,JAN,PARAÍBA,NORDESTE,80866
2020,JAN,PERNAMBUCO,NORDESTE,170399
2020,JAN,ALAGOAS,NORDESTE,43323
2020,JAN,SERGIPE,NORDESTE,44112
2020,JAN,BAHIA,NORDESTE,300311
2020,JAN,AJUSTES,NORDESTE,117000
2020,JAN,MINAS GERAIS,SUDESTE,468600
2020,JAN,ESPÍRITO SANTO,SUDESTE,86649
2020,JAN,RIO DE JANEIRO,SUDESTE,214851
2020,JAN,SÃO PAULO,SUDESTE,834703
2020,JAN,AJUSTES,SUDESTE,359000
2020,JAN,PARANÁ,SUL,326322
2020,JAN,SANTA CATARINA,SUL,270433
2020,JAN,RIO GRANDE DO SUL,SUL,231453
2020,JAN,AJUSTES,SUL,5000
2020,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,75550
2020,JAN,MATO GROSSO,CENTRO-OESTE,106357
2020,JAN,GOIÁS,CENTRO-OESTE,180042
2020,JAN,DISTRITO FEDERAL,CENTRO-OESTE,46425
2020,FEV,RONDÔNIA,NORTE,26368
2020,FEV,ACRE,NORTE,12276
2020,FEV,AMAZONAS,NORTE,39968
2020,FEV,RORAIMA,NORTE,12430
2020,FEV,PARÁ,NORTE,90433
2020,FEV,AMAPÁ,NORTE,7698
2020,FEV,TOCANTINS,NORTE,27615
2020,FEV,AJUSTES,NORTE,15000
2020,FEV,MARANHÃO,NORDESTE,58174
2020,FEV,PIAUÍ,NORDESTE,50927
2020,FEV,CEARÁ,NORDESTE,115089
2020,FEV,RIO GRANDE DO NORTE,NORDESTE,49472
2020,FEV,PARAÍBA,NORDESTE,75612
2020,FEV,PERNAMBUCO,NORDESTE,152366
2020,FEV,ALAGOAS,NORDESTE,40160
2020,FEV,SERGIPE,NORDESTE,38228
2020,FEV,BAHIA,NORDESTE,281721
2020,FEV,AJUSTES,NORDESTE,103000
2020,FEV,MINAS GERAIS,SUDESTE,416514
2020,FEV,ESPÍRITO SANTO,SUDESTE,81614
2020,FEV,RIO DE JANEIRO,SUDESTE,174774
2020,FEV,SÃO PAULO,SUDESTE,755995
2020,FEV,AJUSTES,SUDESTE,319000
2020,FEV,PARANÁ,SUL,308878
2020,FEV,SANTA CATARINA,SUL,263393
2020,FEV,RIO GRANDE DO SUL,SUL,233620
2020,FEV,AJUSTES,SUL,4000
2020,FEV,MATO GROSSO DO SUL,CENTRO-OESTE,76300
2020,FEV,MATO GROSSO,CENTRO-OESTE,94421
2020,FEV,GOIÁS,CENTRO-OESTE,162717
2020,FEV,DISTRITO FEDERAL,CENTRO-OESTE,45384
2020,MAR,RONDÔNIA,NORTE,28211
2020,MAR,ACRE,NORTE,7725
2020,MAR,AMAZONAS,NORTE,37103
2020,MAR,RORAIMA,NORTE,12396
2020,MAR,PARÁ,NORTE,86435
2020,MAR,AMAPÁ,NORTE,5654
2020,MAR,TOCANTINS,NORTE,22159
2020,MAR,AJUSTES,NORTE,14000
2020,MAR,MARANHÃO,NORDESTE,51253
2020,MAR,PIAUÍ,NORDESTE,40973
2020,MAR,CEARÁ,NORDESTE,92871
2020,MAR,RIO GRANDE DO NORTE,NORDESTE,44855
2020,MAR,PARAÍBA,NORDESTE,63156
2020,MAR,PERNAMBUCO,NORDESTE,131258
2020,MAR,ALAGOAS,NORDESTE,41173
2020,MAR,SERGIPE,NORDESTE,39140
2020,MAR,BAHIA,NORDESTE,247497
2020,MAR,AJUSTES,NORDESTE,97000
2020,MAR,MINAS GERAIS,SUDESTE,463594
2020,MAR,ESPÍRITO SANTO,SUDESTE,81660
2020,MAR,RIO DE JANEIRO,SUDESTE,222573
2020,MAR,SÃO PAULO,SUDESTE,876964
2020,MAR,AJUSTES,SUDESTE,277000
2020,MAR,PARANÁ,SUL,321350
2020,MAR,SANTA CATARINA,SUL,221634
2020,MAR,RIO GRANDE DO SUL,SUL,206930
2020,MAR,AJUSTES,SUL,4000
2020,MAR,MATO GROSSO DO SUL,CENTRO-OESTE,65143
2020,MAR,MATO GROSSO,CENTRO-OESTE,101783
2020,MAR,GOIÁS,CENTRO-OESTE,153892
2020,MAR,DISTRITO FEDERAL,CENTRO-OESTE,41678
2020,ABR,RONDÔNIA,NORTE,32154
2020,ABR,ACRE,NORTE,9636
2020,ABR,AMAZONAS,NORTE,30464
2020,ABR,RORAIMA,NORTE,13369
2020,ABR,PARÁ,NORTE,80834
2020,ABR,AMAPÁ,NORTE,7934
2020,ABR,TOCANTINS,NORTE,25440
2020,ABR,AJUSTES,NORTE,12500
2020,ABR,MARANHÃO,NORDESTE,55659
2020,ABR,PIAUÍ,NORDESTE,37582
2020,ABR,CEARÁ,NORDESTE,86321
2020,ABR,RIO GRANDE DO NORTE,NORDESTE,44595
2020,ABR,PARAÍBA,NORDESTE,69426
2020,ABR,PERNAMBUCO,NORDESTE,125663
2020,ABR,ALAGOAS,NORDESTE,39667
2020,ABR,SERGIPE,NORDESTE,37035
2020,ABR,BAHIA,NORDESTE,240954
2020,ABR,AJUSTES,NORDESTE,81000
2020,ABR,MINAS GERAIS,SUDESTE,513082
2020,ABR,ESPÍRITO SANTO,SUDESTE,86661
2020,ABR,RIO DE JANEIRO,SUDESTE,203373
2020,ABR,SÃO PAULO,SUDESTE,842227
2020,ABR,AJUSTES,SUDESTE,327000
2020,ABR,PARANÁ,SUL,293106
2020,ABR,SANTA CATARINA,SUL,271258
2020,ABR,RIO GRANDE DO SUL,SUL,215771
2020,ABR,AJUSTES,SUL,4500
2020,ABR,MATO GROSSO DO SUL,CENTRO-OESTE,75198
2020,ABR,MATO GROSSO,CENTRO-OESTE,110157
2020,ABR,GOIÁS,CENTRO-OESTE,145618
2020,ABR,DISTRITO FEDERAL,CENTRO-OESTE,45240
2020,MAI,RONDÔNIA,NORTE,40132
2020,MAI,ACRE,NORTE,13187
2020,MAI,AMAZONAS,NORTE,42023
2020,MAI,RORAIMA,NORTE,11681
2020,MAI,PARÁ,NORTE,104240
2020,MAI,AMAPÁ,NORTE,8989
2020,MAI,TOCANTINS,NORTE,39882
2020,MAI,AJUSTES,NORTE,13500
2020,MAI,MARANHÃO,NORDESTE,79011
2020,MAI,PIAUÍ,NORDESTE,64176
2020,MAI,CEARÁ,NORDESTE,128756
2020,MAI,RIO GRANDE DO NORTE,NORDESTE,55953
2020,MAI,PARAÍBA,NORDESTE,75470
2020,MAI,PERNAMBUCO,NORDESTE,148188
2020,MAI,ALAGOAS,NORDESTE,45017
2020,MAI,SERGIPE,NORDESTE,38260
2020,MAI,BAHIA,NORDESTE,305922
2020,MAI,AJUSTES,NORDESTE,97000
2020,MAI,MINAS GERAIS,SUDESTE,587930
2020,MAI,ESPÍRITO SANTO,SUDESTE,89586
2020,MAI,RIO DE JANEIRO,SUDESTE,243341
2020,MAI,SÃO PAULO,SUDESTE,911656
2020,MAI,AJUSTES,SUDESTE,360000
2020,MAI,PARANÁ,SUL,335482
2020,MAI,SANTA CATARINA,SUL,297715
2020,MAI,RIO GRANDE DO SUL,SUL,234237
2020,MAI,AJUSTES,SUL,5000
2020,MAI,MATO GROSSO DO SUL,CENTRO-OESTE,78572
2020,MAI,MATO GROSSO,CENTRO-OESTE,131345
2020,MAI,GOIÁS,CENTRO-OESTE,188003
2020,MAI,DISTRITO FEDERAL,CENTRO-OESTE,54079
2020,JUN,RONDÔNIA,NORTE,47079
2020,JUN,ACRE,NORTE,16121
2020,JUN,AMAZONAS,NORTE,46489
2020,JUN,RORAIMA,NORTE,5663
2020,JUN,PARÁ,NORTE,137512
2020,JUN,AMAPÁ,NORTE,11110
2020,JUN,TOCANTINS,NORTE,47404
2020,JUN,AJUSTES,NORTE,16000
2020,JUN,MARANHÃO,NORDESTE,100399
2020,JUN,PIAUÍ,NORDESTE,69606
2020,JUN,CEARÁ,NORDESTE,151016
2020,JUN,RIO GRANDE DO NORTE,NORDESTE,61544
2020,JUN,PARAÍBA,NORDESTE,83819
2020,JUN,PERNAMBUCO,NORDESTE,180610
2020,JUN,ALAGOAS,NORDESTE,45230
2020,JUN,SERGIPE,NORDESTE,48294
2020,JUN,BAHIA,NORDESTE,345722
2020,JUN,AJUSTES,NORDESTE,109700
2020,JUN,MINAS GERAIS,SUDESTE,665894
2020,JUN,ESPÍRITO SANTO,SUDESTE,90680
2020,JUN,RIO DE JANEIRO,SUDESTE,351135
2020,JUN,SÃO PAULO,SUDESTE,1002648
2020,JUN,AJUSTES,SUDESTE,341000
2020,JUN,PARANÁ,SUL,346429
2020,JUN,SANTA CATARINA,SUL,292991
2020,JUN,RIO GRANDE DO SUL,SUL,239407
2020,JUN,AJUSTES,SUL,5500
2020,JUN,MATO GROSSO DO SUL,CENTRO-OESTE,92530
2020,JUN,MATO GROSSO,CENTRO-OESTE,141378
2020,JUN,GOIÁS,CENTRO-OESTE,222770
2020,JUN,DISTRITO FEDERAL,CENTRO-OESTE,55520
2020,JUL,RONDÔNIA,NORTE,52899
2020,JUL,ACRE,NORTE,20767
2020,JUL,AMAZONAS,NORTE,54682
2020,JUL,RORAIMA,NORTE,12284
2020,JUL,PARÁ,NORTE,151103
2020,JUL,AMAPÁ,NORTE,15345
2020,JUL,TOCANTINS,NORTE,53877
2020,JUL,AJUSTES,NORTE,19000
2020,JUL,MARANHÃO,NORDESTE,110434
2020,JUL,PIAUÍ,NORDESTE,81248
2020,JUL,CEARÁ,NORDESTE,200508
2020,JUL,RIO GRANDE DO NORTE,NORDESTE,69505
2020,JUL,PARAÍBA,NORDESTE,101029
2020,JUL,PERNAMBUCO,NORDESTE,188624
2020,JUL,ALAGOAS,NORDESTE,50843
2020,JUL,SERGIPE,NORDESTE,44491
2020,JUL,BAHIA,NORDESTE,358056
2020,JUL,AJUSTES,NORDESTE,125500
2020,JUL,MINAS GERAIS,SUDESTE,735476
2020,JUL,ESPÍRITO SANTO,SUDESTE,109151
2020,JUL,RIO DE JANEIRO,SUDESTE,307027
2020,JUL,SÃO PAULO,SUDESTE,1106658
2020,JUL,AJUSTES,SUDESTE,402000
2020,JUL,PARANÁ,SUL,403897
2020,JUL,SANTA CATARINA,SUL,327015
2020,JUL,RIO GRANDE DO SUL,SUL,250232
2020,JUL,AJUSTES,SUL,6000
2020,JUL,MATO GROSSO DO SUL,CENTRO-OESTE,100583
2020,JUL,MATO GROSSO,CENTRO-OESTE,150056
2020,JUL,GOIÁS,CENTRO-OESTE,252579
2020,JUL,DISTRITO FEDERAL,CENTRO-OESTE,66966
2020,AGO,RONDÔNIA,NORTE,55415
2020,AGO,ACRE,NORTE,20279
2020,AGO,AMAZONAS,NORTE,62126
2020,AGO,RORAIMA,NORTE,13513
2020,AGO,PARÁ,NORTE,144451
2020,AGO,AMAPÁ,NORTE,13388
2020,AGO,TOCANTINS,NORTE,59316
2020,AGO,AJUSTES,NORTE,21000
2020,AGO,MARANHÃO,NORDESTE,108451
2020,AGO,PIAUÍ,NORDESTE,77652
2020,AGO,CEARÁ,NORDESTE,188585
2020,AGO,RIO GRANDE DO NORTE,NORDESTE,72189
2020,AGO,PARAÍBA,NORDESTE,106040
2020,AGO,PERNAMBUCO,NORDESTE,192689
2020,AGO,ALAGOAS,NORDESTE,55414
2020,AGO,SERGIPE,NORDESTE,44612
2020,AGO,BAHIA,NORDESTE,354650
2020,AGO,AJUSTES,NORDESTE,125000
2020,AGO,MINAS GERAIS,SUDESTE,715882
2020,AGO,ESPÍRITO SANTO,SUDESTE,111007
2020,AGO,RIO DE JANEIRO,SUDESTE,265128
2020,AGO,SÃO PAULO,SUDESTE,1046707
2020,AGO,AJUSTES,SUDESTE,390000
2020,AGO,PARANÁ,SUL,385013
2020,AGO,SANTA CATARINA,SUL,329107
2020,AGO,RIO GRANDE DO SUL,SUL,274061
2020,AGO,AJUSTES,SUL,6000
2020,AGO,MATO GROSSO DO SUL,CENTRO-OESTE,101373
2020,AGO,MATO GROSSO,CENTRO-OESTE,161892
2020,AGO,GOIÁS,CENTRO-OESTE,237382
2020,AGO,DISTRITO FEDERAL,CENTRO-OESTE,67615
2020,SET,RONDÔNIA,NORTE,51237
2020,SET,ACRE,NORTE,18042
2020,SET,AMAZONAS,NORTE,67521
2020,SET,RORAIMA,NORTE,15571
2020,SET,PARÁ,NORTE,148360
2020,SET,AMAPÁ,NORTE,13605
2020,SET,TOCANTINS,NORTE,51459
2020,SET,AJUSTES,NORTE,22000
2020,SET,MARANHÃO,NORDESTE,107233
2020,SET,PIAUÍ,NORDESTE,84626
2020,SET,CEARÁ,NORDESTE,193975
2020,SET,RIO GRANDE DO NORTE,NORDESTE,71920
2020,SET,PARAÍBA,NORDESTE,103000
2020,SET,PERNAMBUCO,NORDESTE,195797
2020,SET,ALAGOAS,NORDESTE,55039
2020,SET,SERGIPE,NORDESTE,47883
2020,SET,BAHIA,NORDESTE,365171
2020,SET,AJUSTES,NORDESTE,131000
2020,SET,MINAS GERAIS,SUDESTE,686640
2020,SET,ESPÍRITO SANTO,SUDESTE,112147
2020,SET,RIO DE JANEIRO,SUDESTE,271519
2020,SET,SÃO PAULO,SUDESTE,1037790
2020,SET,AJUSTES,SUDESTE,423000
2020,SET,PARANÁ,SUL,385153
2020,SET,SANTA CATARINA,SUL,325220
2020,SET,RIO GRANDE DO SUL,SUL,268268
2020,SET,AJUSTES,SUL,5000
2020,SET,MATO GROSSO DO SUL,CENTRO-OESTE,97514
2020,SET,MATO GROSSO,CENTRO-OESTE,163936
2020,SET,GOIÁS,CENTRO-OESTE,240479
2020,SET,DISTRITO FEDERAL,CENTRO-OESTE,62302
2020,OUT,RONDÔNIA,NORTE,50201
2020,OUT,ACRE,NORTE,20063
2020,OUT,AMAZONAS,NORTE,61319
2020,OUT,RORAIMA,NORTE,15077
2020,OUT,PARÁ,NORTE,152152
2020,OUT,AMAPÁ,NORTE,13889
2020,OUT,TOCANTINS,NORTE,54833
2020,OUT,AJUSTES,NORTE,23000
2020,OUT,MARANHÃO,NORDESTE,113345
2020,OUT,PIAUÍ,NORDESTE,78907
2020,OUT,CEARÁ,NORDESTE,193778
2020,OUT,RIO GRANDE DO NORTE,NORDESTE,72544
2020,OUT,PARAÍBA,NORDESTE,103842
2020,OUT,PERNAMBUCO,NORDESTE,204539
2020,OUT,ALAGOAS,NORDESTE,63699
2020,OUT,SERGIPE,NORDESTE,61314
2020,OUT,BAHIA,NORDESTE,376053
2020,OUT,AJUSTES,NORDESTE,131000
2020,OUT,MINAS GERAIS,SUDESTE,645975
2020,OUT,ESPÍRITO SANTO,SUDESTE,107327
2020,OUT,RIO DE JANEIRO,SUDESTE,268705
2020,OUT,SÃO PAULO,SUDESTE,1023994
2020,OUT,AJUSTES,SUDESTE,429000
2020,OUT,PARANÁ,SUL,437527
2020,OUT,SANTA CATARINA,SUL,355846
2020,OUT,RIO GRANDE DO SUL,SUL,296991
2020,OUT,AJUSTES,SUL,6000
2020,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,109191
2020,OUT,MATO GROSSO,CENTRO-OESTE,163907
2020,OUT,GOIÁS,CENTRO-OESTE,237489
2020,OUT,DISTRITO FEDERAL,CENTRO-OESTE,66663
2020,NOV,RONDÔNIA,NORTE,37203
2020,NOV,ACRE,NORTE,13998
2020,NOV,AMAZONAS,NORTE,55832
2020,NOV,RORAIMA,NORTE,14792
2020,NOV,PARÁ,NORTE,115666
2020,NOV,AMAPÁ,NORTE,11829
2020,NOV,TOCANTINS,NORTE,44566
2020,NOV,AJUSTES,NORTE,22000
2020,NOV,MARANHÃO,NORDESTE,94561
2020,NOV,PIAUÍ,NORDESTE,70813
2020,NOV,CEARÁ,NORDESTE,180726
2020,NOV,RIO GRANDE DO NORTE,NORDESTE,70478
2020,NOV,PARAÍBA,NORDESTE,95093
2020,NOV,PERNAMBUCO,NORDESTE,165377
2020,NOV,ALAGOAS,NORDESTE,51896
2020,NOV,SERGIPE,NORDESTE,41190
2020,NOV,BAHIA,NORDESTE,320599
2020,NOV,AJUSTES,NORDESTE,127000
2020,NOV,MINAS GERAIS,SUDESTE,552352
2020,NOV,ESPÍRITO SANTO,SUDESTE,88648
2020,NOV,RIO DE JANEIRO,SUDESTE,220683
2020,NOV,SÃO PAULO,SUDESTE,958552
2020,NOV,AJUSTES,SUDESTE,387000
2020,NOV,PARANÁ,SUL,380827
2020,NOV,SANTA CATARINA,SUL,327741
2020,NOV,RIO GRANDE DO SUL,SUL,290683
2020,NOV,AJUSTES,SUL,6000
2020,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,97506
2020,NOV,MATO GROSSO,CENTRO-OESTE,126874
2020,NOV,GOIÁS,CENTRO-OESTE,226373
2020,NOV,DISTRITO FEDERAL,CENTRO-OESTE,58228
2020,DEZ,RONDÔNIA,NORTE,31209
2020,DEZ,ACRE,NORTE,12751
2020,DEZ,AMAZONAS,NORTE,52499
2020,DEZ,RORAIMA,NORTE,13671
2020,DEZ,PARÁ,NORTE,118619
2020,DEZ,AMAPÁ,NORTE,12962
2020,DEZ,TOCANTINS,NORTE,40537
2020,DEZ,AJUSTES,NORTE,22000
2020,DEZ,MARANHÃO,NORDESTE,89227
2020,DEZ,PIAUÍ,NORDESTE,71072
2020,DEZ,CEARÁ,NORDESTE,183494
2020,DEZ,RIO GRANDE DO NORTE,NORDESTE,71370
2020,DEZ,PARAÍBA,NORDESTE,94341
2020,DEZ,PERNAMBUCO,NORDESTE,163324
2020,DEZ,ALAGOAS,NORDESTE,50018
2020,DEZ,SERGIPE,NORDESTE,41837
2020,DEZ,BAHIA,NORDESTE,307244
2020,DEZ,AJUSTES,NORDESTE,134000
2020,DEZ,MINAS GERAIS,SUDESTE,502591
2020,DEZ,ESPÍRITO SANTO,SUDESTE,93525
2020,DEZ,RIO DE JANEIRO,SUDESTE,192498
2020,DEZ,SÃO PAULO,SUDESTE,783915
2020,DEZ,AJUSTES,SUDESTE,347000
2020,DEZ,PARANÁ,SUL,311548
2020,DEZ,SANTA CATARINA,SUL,254679
2020,DEZ,RIO GRANDE DO SUL,SUL,251597
2020,DEZ,AJUSTES,SUL,5000
2020,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,68585
2020,DEZ,MATO GROSSO,CENTRO-OESTE,103160
2020,DEZ,GOIÁS,CENTRO-OESTE,191241
2020,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,52525
2021,JAN,RONDÔNIA,NORTE,35615
2021,JAN,ACRE,NORTE,13523
2021,JAN,AMAZONAS,NORTE,40011
2021,JAN,RORAIMA,NORTE,14119
2021,JAN,PARÁ,NORTE,102070
2021,JAN,AMAPÁ,NORTE,11136
2021,JAN,TOCANTINS,NORTE,41574
2021,JAN,AJUSTES,NORTE,19000
2021,JAN,MARANHÃO,NORDESTE,82674
2021,JAN,PIAUÍ,NORDESTE,67343
2021,JAN,CEARÁ,NORDESTE,170356
2021,JAN,RIO GRANDE DO NORTE,NORDESTE,73317
2021,JAN,PARAÍBA,NORDESTE,96375
2021,JAN,PERNAMBUCO,NORDESTE,175331
2021,JAN,ALAGOAS,NORDESTE,50213
2021,JAN,SERGIPE,NORDESTE,42517
2021,JAN,BAHIA,NORDESTE,340652
2021,JAN,AJUSTES,NORDESTE,122000
2021,JAN,MINAS GERAIS,SUDESTE,581608
2021,JAN,ESPÍRITO SANTO,SUDESTE,107050
2021,JAN,RIO DE JANEIRO,SUDESTE,228070
2021,JAN,SÃO PAULO,SUDESTE,923739
2021,JAN,AJUSTES,SUDESTE,374000
2021,JAN,PARANÁ,SUL,318454
2021,JAN,SANTA CATARINA,SUL,270432
2021,JAN,RIO GRANDE DO SUL,SUL,235904
2021,JAN,AJUSTES,SUL,6000
2021,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,74556
2021,JAN,MATO GROSSO,CENTRO-OESTE,113413
2021,JAN,GOIÁS,CENTRO-OESTE,206900
2021,JAN,DISTRITO FEDERAL,CENTRO-OESTE,58925
2021,FEV,RONDÔNIA,NORTE,32034
2021,FEV,ACRE,NORTE,9636
2021,FEV,AMAZONAS,NORTE,42063
2021,FEV,RORAIMA,NORTE,12288
2021,FEV,PARÁ,NORTE,100248
2021,FEV,AMAPÁ,NORTE,9216
2021,FEV,TOCANTINS,NORTE,37004
2021,FEV,AJUSTES,NORTE,19000
2021,FEV,MARANHÃO,NORDESTE,69076
2021,FEV,PIAUÍ,NORDESTE,53335
2021,FEV,CEARÁ,NORDESTE,145649
2021,FEV,RIO GRANDE DO NORTE,NORDESTE,59813
2021,FEV,PARAÍBA,NORDESTE,84138
2021,FEV,PERNAMBUCO,NORDESTE,163195
2021,FEV,ALAGOAS,NORDESTE,44866
2021,FEV,SERGIPE,NORDESTE,44162
2021,FEV,BAHIA,NORDESTE,287870
2021,FEV,AJUSTES,NORDESTE,105000
2021,FEV,MINAS GERAIS,SUDESTE,480081
2021,FEV,ESPÍRITO SANTO,SUDESTE,87266
2021,FEV,RIO DE JANEIRO,SUDESTE,212958
2021,FEV,SÃO PAULO,SUDESTE,861651
2021,FEV,AJUSTES,SUDESTE,365000
